contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Expiration,Date,Time_to_Expiration,Underlying_Price,Implied_Volatility,BS_Price,Delta,Gamma,Theta,Vega,Rho
AAPL250815C00155000,2024-12-27 20:32:44+00:00,155.0,104.98,105.25,106.9,6.8600006,6.9914393,60.0,32,0.5512740185546876,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.5512740185546876,106.79296557817473,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00160000,2024-11-29 17:55:15+00:00,160.0,83.65,100.5,102.15,0.0,0.0,1.0,24,0.5313157220458984,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.5313157220458984,102.06020544853209,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00165000,2024-12-24 17:07:36+00:00,165.0,97.83,95.8,97.45,0.0,0.0,20.0,44,0.5128832891845703,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.5128832891845703,97.37688352586883,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00170000,2024-12-11 16:09:19+00:00,170.0,86.59,89.65,92.75,0.0,0.0,7.0,49,0.5155688092041015,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.5155688092041015,93.49416258895212,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00175000,2024-11-27 16:01:47+00:00,175.0,67.2,84.95,88.05,0.0,0.0,1.0,22,0.49597671997070314,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.49597671997070314,88.81065896347235,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00180000,2024-12-27 14:57:45+00:00,180.0,83.21,81.8,83.15,-2.1900024,-2.5644057,1.0,92,0.47174600524902344,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.47174600524902344,83.92961397354387,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00185000,2024-12-27 17:05:25+00:00,185.0,75.45,77.2,78.55,0.0,0.0,1.0,90,0.45453426330566404,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.45453426330566404,79.34142362817951,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00190000,2024-12-24 15:49:51+00:00,190.0,75.39,72.05,74.2,0.0,0.0,3.0,76,0.44220528503417966,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.44220528503417966,74.99413590581958,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00195000,2024-12-20 16:26:01+00:00,195.0,65.43,67.75,69.4,0.0,0.0,2.0,151,0.4202938830566406,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.4202938830566406,70.20970828736392,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00200000,2024-12-27 17:07:32+00:00,200.0,62.03,63.65,64.65,-5.1200027,-7.6247244,30.0,386,0.39942006835937505,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.39942006835937505,65.47277882729088,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00205000,2024-12-27 17:17:42+00:00,205.0,57.8,59.25,60.75,-1.4799995,-2.4966254,7.0,253,0.39374385559082037,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.39374385559082037,61.56163237899287,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00210000,2024-12-20 18:20:48+00:00,210.0,56.53,55.15,55.7,2.9799995,5.5648913,2.0,325,0.3669802072143554,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.3669802072143554,56.528537313899676,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00215000,2024-12-27 17:40:50+00:00,215.0,49.72,50.95,51.45,-4.8099976,-8.820828,1.0,219,0.353674676208496,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.353674676208496,52.275157020835366,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00220000,2024-12-27 16:14:21+00:00,220.0,46.17,46.9,47.4,-4.130001,-8.210738,9.0,349,0.3425969061279296,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.3425969061279296,48.21586141217105,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00225000,2024-12-27 20:05:00+00:00,225.0,42.8,42.8,43.4,-2.920002,-6.3867054,40.0,3634,0.3310918942260742,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.3310918942260742,44.2032268754848,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00230000,2024-12-27 17:41:47+00:00,230.0,38.12,39.1,39.55,-3.630001,-8.694613,7.0,2556,0.3205329177856445,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.3205329177856445,40.336183181550695,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00235000,2024-12-26 20:40:47+00:00,235.0,38.55,35.35,35.9,0.0,0.0,5.0,768,0.3113777359008788,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.3113777359008788,36.66510037137195,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00240000,2024-12-27 15:53:24+00:00,240.0,31.95,31.8,32.3,-2.5599976,-7.418133,3.0,1174,0.30133755310058596,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.30133755310058596,33.040849048257115,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00245000,2024-12-27 15:45:07+00:00,245.0,28.75,28.5,28.95,-2.7299995,-8.672171,33.0,2390,0.2929453030395507,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.2929453030395507,29.66183026332297,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00250000,2024-12-27 20:15:40+00:00,250.0,25.21,25.35,25.8,-2.9400005,-10.444052,9.0,1789,0.28528546752929684,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.28528546752929684,26.47745139632191,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00255000,2024-12-27 20:15:40+00:00,255.0,22.25,22.5,22.8,-2.3700008,-9.626324,135.0,715,0.2776256320190429,True,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.2776256320190429,23.44277089023987,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00260000,2024-12-27 20:54:40+00:00,260.0,19.7,19.75,20.05,-2.3599987,-10.698091,41.0,6996,0.27101864242553714,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.27101864242553714,20.6526195023023,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00265000,2024-12-27 17:50:04+00:00,265.0,17.14,17.25,17.5,-2.2700005,-11.695005,45.0,770,0.2647778601074219,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.2647778601074219,18.061444594462444,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00270000,2024-12-27 19:58:47+00:00,270.0,14.96,14.95,15.2,-1.8399992,-10.952377,43.0,759,0.259422078704834,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.259422078704834,15.717240768418293,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00275000,2024-12-27 19:58:47+00:00,275.0,12.87,12.85,13.1,-1.8500004,-12.567937,16.0,347,0.2543409527587891,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.2543409527587891,13.573555486735856,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00280000,2024-12-27 17:44:40+00:00,280.0,10.61,11.05,11.25,-1.9900007,-15.793656,44.0,570,0.25016008636474607,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.25016008636474607,11.678774479671247,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00285000,2024-12-27 17:09:51+00:00,285.0,8.88,9.4,9.6,-1.9200001,-17.777777,28.0,227,0.24634542724609376,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.24634542724609376,9.98593474273909,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00290000,2024-12-27 17:10:26+00:00,290.0,7.55,7.95,8.2,-1.6999998,-18.378376,109.0,738,0.24369042449951173,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.24369042449951173,8.54400922232422,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00295000,2024-12-26 20:20:39+00:00,295.0,8.05,6.75,6.95,0.0,0.0,8.0,136,0.24100490447998046,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.24100490447998046,7.254842219270216,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00300000,2024-12-26 20:07:46+00:00,300.0,6.9,5.7,5.9,0.0,0.0,5.0,1452,0.23923490264892577,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.23923490264892577,6.169901350925507,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00305000,2024-12-26 20:06:09+00:00,305.0,5.78,4.8,4.95,0.0,0.0,4.0,163,0.23694610717773437,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.23694610717773437,5.1846402352878584,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00310000,2024-12-27 18:50:35+00:00,310.0,4.05,4.0,4.2,-0.8499999,-17.346937,12.0,111,0.23615265808105468,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.23615265808105468,4.4043413840185295,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00315000,2024-12-27 16:14:43+00:00,315.0,3.4,3.35,3.55,-0.7999997,-19.047613,5.0,47,0.2354202435302734,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.2354202435302734,3.728066016899966,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00320000,2024-12-26 19:36:09+00:00,320.0,3.15,2.84,2.98,-0.29999995,-8.695651,1.0,99,0.23450472534179687,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.23450472534179687,3.133912944454188,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00325000,2024-12-24 14:42:28+00:00,325.0,2.57,2.39,2.53,0.0,0.0,2.0,71,0.23459627716064452,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.23459627716064452,2.6634282968407987,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00330000,2024-12-27 19:22:59+00:00,330.0,2.08,2.02,2.15,-0.07000017,-3.2558217,5.0,52,0.2348709326171875,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.2348709326171875,2.2650081693550312,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00340000,2024-12-27 16:56:34+00:00,340.0,1.41,1.48,1.58,-0.19000006,-11.875004,1.0,305,0.2366409344482422,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.2366409344482422,1.666278255174774,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00350000,2024-12-26 18:20:14+00:00,350.0,1.33,1.09,1.17,0.0,0.0,2.0,369,0.23883817810058594,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.23883817810058594,1.2346592056147028,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00360000,2024-12-27 14:37:21+00:00,360.0,0.93,0.81,0.89,-0.06999999,-6.999999,1.0,103,0.242195078125,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.242195078125,0.93966525708937,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815C00370000,2024-12-26 18:42:53+00:00,370.0,0.65,0.63,0.7,-0.110000014,-14.473687,5.0,61,0.2467116345214844,False,REGULAR,USD,call,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.2467116345214844,0.7393102465663262,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00105000,2024-12-26 18:34:08+00:00,105.0,0.31,0.3,0.35,0.0,0.0,20.0,454,0.508793974609375,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.508793974609375,0.3009925939215943,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00110000,2024-12-17 20:53:56+00:00,110.0,0.32,0.32,0.41,0.0,0.0,10.0,63,0.5004932763671875,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.5004932763671875,0.38053226430357734,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00115000,2024-12-12 18:08:37+00:00,115.0,0.39,0.38,0.44,0.109999985,39.285706,1.0,42,0.4809622216796875,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.4809622216796875,0.4065068891007728,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00120000,2024-12-19 18:18:10+00:00,120.0,0.51,0.44,0.48,0.0,0.0,1.0,766,0.46362841064453125,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.46362841064453125,0.44347394525043304,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00125000,2024-12-17 16:13:57+00:00,125.0,0.4,0.47,0.56,0.0,0.0,50.0,76,0.45166563964843753,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.45166563964843753,0.5179049718019759,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00130000,2024-12-24 15:40:05+00:00,130.0,0.57,0.53,0.62,0.0,0.0,1.0,52,0.436529072265625,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.436529072265625,0.5737418603614719,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00135000,2024-12-02 16:04:51+00:00,135.0,0.51,0.61,0.69,0.0,0.0,1.0,34,0.42212491943359376,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.42212491943359376,0.6378343428381257,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00140000,2024-12-05 16:23:27+00:00,140.0,0.57,0.69,0.77,0.0,0.0,2.0,57,0.40845318115234375,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.40845318115234375,0.7120913329595657,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00145000,2024-12-26 14:38:17+00:00,145.0,0.85,0.77,0.86,0.060000002,7.5949364,3.0,85,0.3952697192382813,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.3952697192382813,0.7960851044537245,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00150000,2024-12-27 17:10:46+00:00,150.0,0.96,0.87,0.94,0.07999998,9.090907,1.0,510,0.38086556640624997,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.38086556640624997,0.8702661674139041,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00155000,2024-12-26 20:01:06+00:00,155.0,0.99,0.98,1.06,0.0,0.0,200.0,261,0.36890279541015625,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.36890279541015625,0.9806866281402957,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00160000,2024-12-26 20:20:16+00:00,160.0,1.09,1.11,1.19,0.0,0.0,3.0,164,0.3569400244140625,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.3569400244140625,1.1006539927454622,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00165000,2024-12-26 19:40:40+00:00,165.0,1.25,1.25,1.34,0.0,0.0,50.0,436,0.3454655297851562,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.3454655297851562,1.2393972686347787,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00170000,2024-12-26 19:33:41+00:00,170.0,1.41,1.42,1.51,0.0,0.0,1.0,229,0.3343572424316406,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.3343572424316406,1.398337752976424,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00175000,2024-12-24 17:55:21+00:00,175.0,1.61,1.61,1.71,0.0,0.0,16.0,415,0.3237372314453124,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.3237372314453124,1.5838367176912698,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00180000,2024-12-27 20:32:26+00:00,180.0,1.92,1.84,1.93,0.099999905,5.4945,6.0,1869,0.3130561859130859,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.3130561859130859,1.788075053915522,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00185000,2024-12-24 17:41:43+00:00,185.0,2.07,2.1,2.21,0.0,0.0,3.0,1049,0.3036568658447265,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.3036568658447265,2.048839588083066,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00190000,2024-12-23 15:45:56+00:00,190.0,2.78,2.41,2.53,0.0,0.0,2.0,563,0.294379614868164,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.294379614868164,2.3459976657908115,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00195000,2024-12-26 20:14:37+00:00,195.0,2.6,2.77,2.9,0.0,0.0,25.0,341,0.2854075366210937,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.2854075366210937,2.6911745380715644,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00200000,2024-12-27 16:14:25+00:00,200.0,3.47,3.15,3.35,0.42000008,13.770494,9.0,1239,0.2772899420166015,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.2772899420166015,3.1130923137453976,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00205000,2024-12-26 17:37:14+00:00,205.0,3.43,3.65,3.85,0.0,0.0,1.0,1254,0.2688671746826171,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.2688671746826171,3.5807472707326866,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00210000,2024-12-27 16:29:25+00:00,210.0,4.55,4.25,4.4,0.60000014,15.1898775,37.0,8556,0.260047682800293,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.260047682800293,4.094167083101837,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00215000,2024-12-27 14:47:40+00:00,215.0,5.0,4.9,5.1,0.4000001,8.695654,7.0,767,0.25275405456542965,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.25275405456542965,4.751914146093334,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00220000,2024-12-27 20:49:47+00:00,220.0,5.9,5.7,5.9,0.6600003,12.595427,161.0,4676,0.24549094360351562,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.24549094360351562,5.50437761859569,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00225000,2024-12-27 19:15:02+00:00,225.0,6.7,6.6,6.8,0.6499996,10.743795,3.0,1851,0.23804472900390622,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.23804472900390622,6.351659573857361,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00230000,2024-12-27 19:58:47+00:00,230.0,7.73,7.65,7.85,0.6300001,8.873241,27.0,454,0.23102575622558597,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.23102575622558597,7.343519760951864,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00235000,2024-12-27 17:27:19+00:00,235.0,9.17,8.8,9.05,0.6700001,7.882354,19.0,438,0.22412885253906245,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.22412885253906245,8.480283373193927,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00240000,2024-12-27 19:58:47+00:00,240.0,10.5,10.15,10.45,1.1599998,12.419699,17.0,301,0.2177507424926758,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.2177507424926758,9.808542415839796,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00245000,2024-12-27 18:28:52+00:00,245.0,12.18,11.75,12.0,1.4800005,13.83178,11.0,410,0.21097590789794918,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.21097590789794918,11.282550378674713,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00250000,2024-12-27 19:55:47+00:00,250.0,13.65,13.5,13.8,1.2999992,10.526309,5.0,358,0.2048419360351562,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.2048419360351562,12.99791730039452,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00255000,2024-12-27 16:43:29+00:00,255.0,16.0,15.5,15.8,1.75,12.280702,4.0,169,0.19850960189819333,False,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.19850960189819333,14.910157712903526,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00260000,2024-12-27 19:46:46+00:00,260.0,17.95,17.7,18.05,1.25,7.4850297,4.0,259,0.1923603713989258,True,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.1923603713989258,17.066790062645794,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00265000,2024-12-26 20:31:02+00:00,265.0,18.7,20.2,20.5,0.0,0.0,57.0,145,0.1855855368041992,True,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.1855855368041992,19.419267604677742,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00270000,2024-12-26 15:32:20+00:00,270.0,21.5,22.9,23.3,0.0,0.0,32.0,191,0.1798940653991699,True,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.1798940653991699,22.119100791961927,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00275000,2024-12-26 20:01:09+00:00,275.0,24.0,24.35,28.05,0.0,0.0,30.0,30,0.1968006346130371,True,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.1968006346130371,26.78792617692065,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250815P00285000,2024-10-08 17:37:39+00:00,285.0,60.39,55.75,59.6,0.0,0.0,,0,0.5079394909667969,True,REGULAR,USD,put,2025-08-15,2024-12-27 16:59:51.645846,0.6301369863013698,255.58999633789062,0.5079394909667969,58.21913340592681,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
